__id,carat,cut,color,clarity,depth,table,label,x,y,z
3404,0.4,1,0,4,64.0,56.0,567,4.66,4.69,2.99
30499,0.31,4,6,2,62.4,56.0,732,4.35,4.33,2.71
33939,0.34,4,0,4,62.0,54.0,464,4.52,4.55,2.81
21797,1.11,4,6,4,61.9,54.0,9870,6.63,6.68,4.12
28108,0.36,4,6,2,61.6,56.0,663,4.54,4.58,2.81
38674,0.44,3,5,2,62.2,60.0,1040,4.86,4.79,3.0
7505,1.08,2,3,1,59.8,57.0,4241,6.66,6.72,4.0
15248,1.04,3,3,3,62.2,58.0,6122,6.49,6.4,4.01
18652,1.32,4,1,4,61.2,57.0,7617,7.12,7.06,4.34
41038,0.41,3,5,5,61.8,59.0,1187,4.74,4.78,2.94
687,0.86,3,2,2,62.7,59.0,2851,6.04,5.98,3.77
22090,1.09,3,5,5,59.9,59.0,10111,6.73,6.7,4.02
9752,0.94,2,5,2,62.4,56.0,4661,6.24,6.27,3.9
24378,0.3,4,3,5,61.1,58.0,638,4.33,4.35,2.65
46516,0.66,4,2,2,60.9,55.0,1780,5.63,5.7,3.45
41262,0.36,2,6,1,63.0,59.0,501,4.49,4.52,2.84
5321,0.9,2,6,1,61.0,59.0,3806,6.14,6.18,3.76
43182,0.59,2,1,3,63.4,56.0,1391,5.37,5.33,3.39
30991,0.37,4,4,3,61.4,56.0,746,4.59,4.63,2.83
42285,0.36,4,1,2,61.3,55.0,505,4.6,4.64,2.83
27901,0.4,1,3,2,63.4,58.0,655,4.66,4.71,2.97
47430,0.51,4,3,4,61.8,56.0,1852,5.1,5.15,3.17
36076,0.4,3,6,2,62.5,61.0,924,4.69,4.66,2.92
8272,0.9,1,6,2,63.2,55.0,4381,6.1,6.14,3.87
34196,0.33,4,4,3,61.4,57.0,854,4.48,4.45,2.74
11396,0.34,4,3,3,62.5,57.0,596,4.46,4.5,2.8
18466,1.21,4,2,3,62.9,55.0,7513,6.77,6.8,4.27
20294,2.16,4,2,0,62.2,56.0,8709,8.31,8.26,5.15
47726,0.56,4,3,5,62.5,56.0,1889,5.24,5.28,3.29
35717,0.3,4,6,3,62.0,55.0,911,4.34,4.31,2.68
1403,0.25,2,5,6,61.5,56.0,560,4.06,4.08,2.5
2959,0.8,4,2,4,62.6,55.0,3296,5.9,5.93,3.7
30167,0.4,2,6,2,62.5,61.0,720,4.66,4.69,2.92
33607,0.31,2,3,2,62.4,55.0,462,4.31,4.34,2.7
39799,0.38,4,6,5,59.7,62.0,1096,4.71,4.74,2.82
29200,0.33,4,1,7,61.6,55.0,694,4.46,4.47,2.75
11160,1.02,1,4,2,63.3,58.0,4948,6.35,6.39,4.03
2320,0.85,4,5,2,61.8,54.0,3167,6.1,6.14,3.78
5477,1.12,1,1,1,64.3,60.0,3838,6.59,6.56,4.23
20224,1.53,2,5,1,63.1,59.0,8654,7.38,7.21,4.61
51507,1.12,3,3,0,60.4,59.0,2383,6.71,6.67,0.0
13129,1.02,3,2,3,60.2,62.0,5432,6.54,6.46,3.91
5087,1.0,1,5,1,57.9,59.0,3752,6.65,6.51,3.8
30473,0.31,4,1,6,62.1,56.0,732,4.38,4.35,2.71
22830,1.1,4,4,6,62.7,57.0,10861,6.57,6.63,4.14
6775,0.93,2,3,2,61.5,57.0,4111,6.23,6.33,3.86
36031,0.41,3,3,2,62.5,57.0,923,4.72,4.69,2.94
39401,0.41,3,3,5,61.4,58.0,1076,4.8,4.75,2.93
9076,1.0,1,6,1,62.8,61.0,4520,6.31,6.36,3.98
31337,0.44,3,2,1,58.4,60.0,759,5.05,4.99,2.93
3448,1.01,4,5,0,62.0,57.0,3388,6.37,6.41,3.96
15600,1.01,2,4,3,59.2,59.0,6257,6.49,6.61,3.88
43577,0.41,4,5,6,60.7,57.0,1431,4.85,4.8,2.93
52350,0.82,3,2,1,59.5,62.0,2499,6.13,6.07,3.63
37037,0.4,2,6,4,63.1,55.0,967,4.7,4.74,2.98
30843,0.33,4,2,4,61.9,56.0,743,4.48,4.44,2.76
3287,0.91,3,2,1,62.7,58.0,3363,6.17,6.14,3.86
8645,1.06,4,2,1,62.8,57.0,4452,6.57,6.49,4.1
30606,0.34,2,1,2,61.8,57.0,447,4.46,4.51,2.77
17662,1.07,2,4,4,62.0,58.0,7118,6.57,6.59,4.08
11223,0.9,2,2,5,63.5,55.0,4963,6.14,6.08,3.88
9745,1.01,2,2,2,63.5,57.0,4659,6.31,6.35,4.02
18791,1.12,2,3,4,62.2,59.0,7687,6.58,6.61,4.1
40381,0.3,4,4,7,60.7,56.0,1131,4.35,4.38,2.65
18433,1.27,3,2,3,60.7,58.0,7496,7.04,6.97,4.25
11249,1.02,4,4,1,61.6,56.0,4968,6.47,6.5,3.99
2554,0.9,2,2,1,61.5,59.0,3208,6.15,6.2,3.8
23522,1.58,4,1,6,61.7,53.0,11526,7.52,7.53,4.65
29996,0.43,3,5,1,60.8,58.0,716,4.86,4.88,2.96
1693,0.7,2,6,3,63.2,60.0,3033,5.61,5.56,3.53
34545,0.44,4,3,3,62.0,55.0,869,4.89,4.91,3.04
223,0.7,3,5,4,62.9,60.0,2782,5.62,5.54,3.51
12452,1.21,2,1,2,62.9,56.0,5245,6.73,6.79,4.25
39804,0.38,4,4,6,61.0,57.0,1096,4.67,4.71,2.86
20762,1.05,4,3,5,60.4,54.0,9000,6.6,6.65,4.0
1831,0.9,1,3,1,63.6,57.0,3060,6.1,6.04,3.86
23201,1.27,4,3,4,61.2,57.0,11206,6.97,6.98,4.27
38512,0.44,4,3,2,61.7,55.0,1032,4.88,4.91,3.02
47185,0.51,4,2,6,61.7,57.0,1837,5.12,5.15,3.16
52569,0.9,0,0,1,66.6,54.0,2536,6.05,5.99,4.01
33851,0.3,4,4,4,61.4,56.0,844,4.37,4.33,2.67
28721,0.31,4,5,3,61.8,55.0,680,4.35,4.39,2.7
29086,0.36,3,3,2,62.0,59.0,689,4.56,4.53,2.82
3504,0.9,1,5,1,63.4,60.0,3401,6.02,6.07,3.83
9022,1.0,3,2,3,58.4,60.0,4514,6.36,6.3,3.7
51877,0.71,3,1,5,61.9,60.0,2428,5.69,5.75,3.54
27683,2.07,1,1,3,61.8,61.0,18707,8.12,8.16,5.03
9020,1.0,3,2,3,60.2,62.0,4514,6.46,6.43,3.88
35208,0.33,4,1,7,61.6,55.0,891,4.47,4.46,2.75
8263,1.02,3,3,2,61.9,58.0,4381,6.47,6.42,3.99
19336,1.5,2,0,4,61.7,58.0,8039,7.29,7.33,4.51
14237,1.51,3,2,1,60.7,59.0,5767,7.42,7.37,4.49
32262,0.3,2,5,5,61.4,60.0,789,4.25,4.28,2.62
33226,0.36,4,2,6,62.3,56.0,821,4.54,4.57,2.84
44623,0.57,4,3,3,61.8,57.0,1608,5.3,5.32,3.28
44587,0.53,4,5,3,60.9,59.0,1607,5.17,5.21,3.16
12598,1.09,3,4,2,60.9,59.0,5287,6.59,6.64,4.03
43583,0.5,3,6,3,62.2,60.0,1431,5.15,5.05,3.17
25423,1.51,2,4,3,61.1,59.0,14165,7.32,7.37,4.49
41853,0.44,4,2,7,62.0,57.0,1255,4.87,4.91,3.02
33816,0.4,1,1,6,63.5,57.0,842,4.65,4.68,2.96
13480,1.01,4,5,2,62.0,56.0,5534,6.41,6.47,3.99
29256,0.32,4,2,6,61.4,55.0,698,4.4,4.46,2.72
34549,0.46,4,5,1,61.3,56.0,870,4.96,5.02,3.06
2987,0.9,2,2,1,61.7,60.0,3301,6.17,6.24,3.83
22430,1.2,4,3,5,61.1,56.0,10454,6.88,6.91,4.21
13573,1.24,3,1,2,60.4,58.0,5555,7.02,6.95,4.22
36105,0.42,3,4,2,60.6,61.0,926,4.87,4.83,2.94
43633,0.43,4,5,6,61.3,57.0,1433,4.84,4.88,2.98
32069,0.33,4,6,2,62.4,54.0,780,4.44,4.41,2.76
23529,1.51,2,3,3,62.1,57.0,11532,7.37,7.32,4.5
15566,1.06,4,3,3,61.8,57.0,6240,6.56,6.52,4.04
12099,1.16,3,4,1,62.1,59.0,5164,6.76,6.71,4.18
6194,0.9,2,6,2,62.4,63.0,3997,6.18,6.15,3.85
6352,1.0,2,4,1,63.4,55.0,4033,6.3,6.38,4.02
39356,0.44,3,5,3,60.4,58.0,1073,4.93,4.87,2.96
24200,1.53,2,5,2,60.8,60.0,12386,7.43,7.51,4.54
48066,0.51,3,5,4,61.9,58.0,1928,5.15,5.1,3.17
34187,0.33,3,3,4,62.8,58.0,854,4.41,4.38,2.76
52220,0.5,4,6,5,61.4,55.0,2482,5.13,5.16,3.16
12777,1.22,4,1,2,62.1,56.0,5329,6.83,6.79,4.23
53602,0.75,0,4,2,64.6,57.0,2700,5.7,5.67,3.67
36979,0.5,1,0,3,57.7,60.0,963,5.28,5.26,3.04
25601,2.17,3,2,2,59.9,61.0,14452,8.39,8.38,5.02
15053,0.3,3,4,3,61.5,60.0,605,4.26,4.29,2.63
25799,1.5,3,5,3,61.8,59.0,14790,7.31,7.38,4.54
41957,0.23,2,5,5,61.2,60.0,505,3.97,4.0,2.44
22825,1.01,4,5,5,61.7,55.0,10852,6.44,6.49,3.99
38323,0.5,2,4,1,62.5,56.0,1020,5.05,5.09,3.17
12362,0.26,2,5,5,61.5,58.0,597,4.08,4.12,2.52
1740,0.32,4,2,4,60.2,56.0,561,4.44,4.49,2.69
25438,1.71,3,5,2,62.2,58.0,14190,7.61,7.67,4.75
1673,0.59,4,5,5,61.8,57.0,3026,5.35,5.4,3.32
51629,0.72,0,3,4,66.4,57.0,2396,5.6,5.51,3.69
52301,0.32,4,1,5,61.2,56.0,548,4.41,4.45,2.71
16808,1.2,2,5,2,61.0,59.0,6703,6.91,6.83,4.19
32558,0.32,4,4,5,61.2,55.0,800,4.43,4.46,2.72
6223,1.0,1,5,1,60.5,61.0,4004,6.31,6.38,3.84
31388,0.37,4,6,3,61.1,54.0,763,4.63,4.66,2.84
16229,1.01,2,5,3,62.9,57.0,6488,6.37,6.43,4.02
22727,1.51,3,2,4,62.4,60.0,10743,7.27,7.34,4.56
777,0.7,3,6,3,59.6,61.0,2859,5.8,5.77,3.45
17033,1.14,2,3,3,63.2,58.0,6803,6.67,6.63,4.2
14073,0.91,3,4,5,63.0,56.0,5708,6.17,6.12,3.87
30388,0.33,4,2,6,61.7,55.0,730,4.48,4.5,2.77
14774,1.01,3,3,3,59.0,61.0,5946,6.62,6.56,3.89
11100,1.27,4,0,1,61.2,55.7,4931,6.95,6.99,4.27
43698,0.5,1,4,3,63.6,57.0,1436,5.03,5.07,3.21
13910,1.01,4,4,3,61.0,56.0,5662,6.44,6.4,3.94
20078,1.0,2,4,5,62.9,55.0,8555,6.29,6.36,3.98
50044,0.79,3,0,2,59.1,57.0,2199,6.08,6.06,3.59
30618,0.3,2,3,2,59.7,60.0,447,4.35,4.39,2.61
32435,0.43,4,5,2,61.5,56.0,792,4.85,4.9,3.0
18917,1.52,3,2,1,62.0,58.0,7764,7.37,7.34,4.56
2513,0.74,4,4,3,62.1,56.0,3200,5.83,5.79,3.61
34188,0.33,4,3,4,62.3,57.0,854,4.42,4.38,2.74
19798,1.09,4,3,5,60.6,57.0,8364,6.62,6.7,4.05
24344,1.79,2,1,3,60.5,56.0,12610,7.87,7.9,4.77
17485,1.52,1,0,2,63.6,60.0,7022,7.25,7.21,4.6
31340,0.37,2,6,3,60.0,57.0,760,4.7,4.76,2.84
48234,0.57,3,6,2,63.0,59.0,1949,5.27,5.23,3.31
24370,0.41,4,0,3,61.8,55.0,637,4.78,4.81,2.96
46697,0.5,0,3,5,62.9,67.0,1791,5.02,4.96,3.14
6060,0.32,3,1,3,62.2,59.0,576,4.37,4.35,2.71
6457,0.91,3,6,1,62.2,59.0,4051,6.23,6.19,3.86
23497,1.24,4,3,6,62.1,56.0,11503,6.86,6.91,4.28
33443,0.32,4,3,4,62.8,54.0,828,4.41,4.38,2.76
14827,1.21,4,2,2,61.2,57.0,5973,6.86,6.93,4.22
26777,1.71,4,3,4,62.1,55.0,16618,7.74,7.59,4.76
41807,0.5,3,4,2,62.2,59.0,1250,5.07,5.03,3.14
18238,1.53,2,1,1,61.6,56.0,7406,7.39,7.45,4.57
35916,0.43,3,2,2,59.0,58.0,919,4.96,4.93,2.92
9460,1.05,3,3,1,62.6,62.0,4598,6.49,6.45,4.05
2139,0.77,2,3,3,62.8,59.0,3124,5.81,5.84,3.66
33000,0.38,4,5,1,61.2,57.0,812,4.71,4.67,2.87
47036,0.55,4,4,3,61.1,56.0,1819,5.31,5.27,3.23
14008,1.14,3,2,3,61.3,59.0,5700,6.76,6.72,4.13
10604,1.17,2,1,2,62.6,58.0,4826,6.64,6.71,4.18
4820,0.91,2,1,2,62.8,57.0,3703,6.09,6.18,3.85
30464,0.41,1,0,3,64.0,59.0,732,4.71,4.64,2.99
14307,0.91,4,3,4,62.1,57.0,5795,6.17,6.2,3.84
23247,1.51,4,3,2,62.9,57.0,11255,7.3,7.27,4.58
6907,1.01,1,3,1,63.7,59.0,4135,6.38,6.31,4.04
41273,0.3,4,3,3,62.0,56.0,503,4.29,4.32,2.67
5098,0.91,4,5,1,62.7,57.0,3756,6.19,6.26,3.9
26368,0.32,1,2,5,63.4,56.0,645,4.34,4.37,2.76
26467,2.17,1,2,1,58.9,62.0,16036,8.48,8.52,5.01
50005,0.7,3,5,2,62.4,60.0,2194,5.72,5.63,3.54
15617,1.02,4,2,2,61.8,57.0,6264,6.43,6.46,3.98
10342,1.03,2,3,1,63.9,59.0,4769,6.33,6.39,4.07
5519,1.0,1,2,1,63.4,61.0,3850,6.29,6.33,4.0
50240,0.71,4,3,2,60.6,57.0,2233,5.72,5.8,3.49
40570,0.52,4,3,1,63.0,55.0,1151,5.14,5.12,3.23
37460,0.42,4,2,5,62.9,56.0,984,4.79,4.75,3.0
34097,0.36,3,6,3,61.8,58.0,852,4.55,4.58,2.82
32668,0.31,3,3,4,61.2,60.0,802,4.39,4.37,2.68
10875,1.05,1,5,2,64.2,61.0,4878,6.33,6.41,4.09
39983,0.41,4,1,6,61.8,55.0,1107,4.79,4.76,2.95
22346,1.7,3,1,3,61.9,56.0,10396,7.55,7.5,4.66
12609,1.21,2,4,1,61.5,61.0,5290,6.77,6.82,4.18
52277,0.62,4,5,4,60.3,57.0,2492,5.52,5.57,3.35
26006,2.56,1,0,1,63.6,62.0,15231,8.62,8.57,5.47
32436,0.43,3,5,2,60.2,60.0,792,4.89,4.94,2.96
22879,1.5,4,2,3,62.3,56.0,10920,7.34,7.29,4.56
20886,1.62,3,4,1,61.6,60.0,9106,7.52,7.55,4.64
7917,0.81,4,6,3,59.5,60.0,4315,6.08,6.15,3.64
36041,0.41,3,3,2,62.6,59.0,923,4.77,4.72,2.97
21318,1.51,4,1,3,59.9,56.0,9471,7.49,7.42,4.47
49875,0.76,3,1,3,62.8,61.0,2175,5.78,5.74,3.62
29874,0.3,4,6,3,61.0,55.0,710,4.33,4.36,2.65
3870,1.13,3,2,0,62.7,59.0,3480,6.58,6.63,4.14
20267,1.71,3,0,2,61.7,59.0,8690,7.63,7.7,4.73
5494,1.06,1,1,1,58.7,60.0,3842,6.65,6.71,3.92
33258,0.28,4,4,7,62.0,53.0,825,4.23,4.29,2.64
1429,0.81,3,2,4,62.6,58.0,2972,5.96,5.9,3.71
32046,0.31,1,4,4,63.9,55.0,779,4.3,4.27,2.74
21041,0.31,4,4,3,62.6,57.0,625,4.27,4.33,2.69
52808,0.71,2,1,6,63.4,57.0,2572,5.71,5.67,3.61
43079,0.5,3,4,2,59.6,60.0,1378,5.15,5.12,3.06
306,0.9,1,1,1,62.2,59.0,2800,6.07,6.11,3.79
6543,1.01,2,4,1,63.1,57.0,4072,6.37,6.3,4.0
5004,0.91,4,2,3,63.0,56.0,3743,6.15,6.05,3.84
1748,0.92,3,1,1,61.5,59.0,3040,6.27,6.21,3.84
262,0.87,2,1,2,63.6,55.8,2791,6.07,6.1,3.87
27050,0.27,2,5,2,60.6,57.0,646,4.19,4.25,2.55
11400,0.34,4,2,4,62.1,57.0,596,4.48,4.51,2.79
36053,0.31,3,3,7,61.4,59.0,924,4.34,4.39,2.68
30408,0.34,4,6,3,60.8,57.0,730,4.52,4.56,2.76
51729,0.78,0,3,1,64.9,55.2,2401,5.75,5.82,3.76
27613,2.57,3,0,2,63.0,58.0,18485,8.77,8.65,5.49
33076,0.26,4,4,6,62.7,55.0,814,4.1,4.07,2.56
43934,0.31,4,2,3,61.2,59.0,515,4.36,4.4,2.68
10645,1.03,2,2,2,60.8,60.0,4836,6.47,6.5,3.94
2571,0.73,4,4,4,62.6,56.0,3211,5.73,5.71,3.58
17668,1.01,4,4,4,62.2,57.0,7122,6.38,6.48,4.0
19285,1.11,2,6,3,63.2,57.0,8006,6.64,6.61,4.18
4195,0.75,4,6,3,61.7,55.0,3562,5.85,5.82,3.6
9406,1.03,3,4,1,61.6,58.0,4586,6.46,6.43,3.97
29666,0.35,4,4,3,61.9,54.0,706,4.5,4.54,2.8
33185,0.41,0,5,1,64.7,55.0,818,4.7,4.67,3.03
34991,0.34,3,6,3,59.3,59.0,881,4.59,4.55,2.71
13657,1.32,3,1,1,61.3,59.0,5588,7.01,6.95,4.28
7241,1.0,2,3,1,60.0,62.0,4195,6.45,6.48,3.88
27110,2.16,4,5,1,61.4,57.0,17263,8.36,8.33,5.12
39671,0.42,3,3,3,61.9,58.0,1087,4.82,4.77,2.97
53557,0.76,4,4,1,61.5,55.0,2694,5.87,5.9,3.62
39198,0.43,4,6,2,61.5,56.0,1064,4.87,4.82,2.98
45771,0.52,4,6,4,60.9,56.0,1707,5.17,5.21,3.16
6746,0.33,2,5,2,60.2,58.0,579,4.49,4.55,2.72
7323,1.01,1,2,3,63.9,58.0,4208,6.26,6.22,3.99
14414,1.05,2,6,2,60.5,56.0,5821,6.59,6.7,4.0
3043,0.3,4,4,3,62.4,57.0,565,4.29,4.33,2.69
44389,0.41,4,6,6,60.6,57.0,1582,4.82,4.79,2.91
23107,1.24,2,4,5,62.0,55.0,11130,6.88,6.95,4.29
52680,0.59,4,4,5,61.7,56.0,2551,5.38,5.41,3.33
52234,0.73,2,4,1,58.0,61.0,2485,5.94,5.99,3.46
31373,0.42,4,6,2,62.1,54.0,761,4.84,4.86,3.01
16696,0.32,4,3,1,62.5,55.0,421,4.37,4.4,2.74
6218,0.7,2,6,4,59.3,55.0,4003,5.86,5.83,3.47
43625,0.38,4,5,7,62.7,55.0,1433,4.61,4.67,2.91
8767,0.71,4,5,5,62.0,56.0,4467,5.71,5.74,3.55
7286,0.9,2,2,4,60.5,63.0,4201,6.13,6.16,3.72
45286,0.52,4,3,4,60.9,56.0,1662,5.2,5.24,3.18
47248,0.5,4,3,5,62.2,56.0,1842,5.08,5.11,3.17
34400,0.34,4,2,7,61.6,54.0,863,4.49,4.53,2.78
46289,0.56,4,3,2,61.6,59.0,1755,5.27,5.32,3.26
2938,0.77,3,6,3,61.8,58.0,3291,5.84,5.81,3.6
9113,0.9,4,4,3,60.5,54.0,4531,6.22,6.17,3.75
6617,0.9,3,2,3,62.0,57.0,4082,6.16,6.1,3.8
2725,0.26,1,4,6,63.3,57.0,564,4.05,4.07,2.57
16073,1.02,4,3,3,62.8,57.0,6418,6.36,6.45,4.02
14025,1.02,4,5,2,61.9,55.0,5702,6.46,6.49,4.01
8542,1.13,3,1,3,60.2,61.0,4430,6.74,6.71,4.05
14896,1.26,4,2,1,61.0,56.0,5998,6.99,6.95,4.25
40136,0.41,4,2,6,62.2,57.0,1115,4.78,4.74,2.96
6243,1.01,3,4,1,61.8,59.0,4008,6.41,6.31,3.93
35128,0.37,3,5,3,61.0,59.0,888,4.65,4.6,2.82
43697,0.5,1,6,2,63.6,54.0,1436,5.02,5.08,3.21
41,0.33,4,1,1,61.2,56.0,403,4.49,4.5,2.75
20019,0.32,3,3,1,61.0,59.0,421,4.36,4.42,2.68
20570,1.21,3,4,4,61.3,57.0,8879,6.9,6.86,4.22
18369,0.3,1,6,3,63.5,53.0,616,4.3,4.33,2.74
31004,0.41,1,2,2,64.3,54.0,748,4.72,4.68,3.02
48228,0.57,3,5,3,61.0,58.0,1949,5.34,5.31,3.25
560,0.72,3,5,2,62.1,58.0,2831,5.73,5.76,3.57
31414,0.3,4,3,6,62.0,58.0,764,4.28,4.3,2.66
8810,1.08,4,1,2,61.4,57.0,4476,6.67,6.62,4.08
8632,1.02,3,3,2,62.6,59.0,4449,6.43,6.38,4.01
44807,0.5,3,3,4,60.7,60.0,1624,5.09,5.12,3.1
25259,2.26,3,2,1,61.1,57.0,13885,8.45,8.4,5.15
11093,1.03,4,3,1,62.3,59.0,4928,6.44,6.46,4.02
39855,0.33,4,6,6,61.0,55.0,1100,4.47,4.52,2.74
22483,1.52,3,6,2,61.2,62.0,10512,7.38,7.36,4.51
28263,0.25,4,2,2,62.8,54.0,357,4.05,4.07,2.55
50727,0.7,4,2,2,62.6,55.0,2294,5.65,5.7,3.55
27312,1.63,4,5,3,61.3,55.0,17825,7.6,7.63,4.67
36023,0.35,4,5,3,61.9,54.0,923,4.53,4.58,2.82
38264,0.31,2,1,1,60.6,61.0,383,4.4,4.45,2.68
20551,1.01,4,3,7,60.8,59.0,8869,6.47,6.5,3.94
4345,0.72,4,5,3,61.1,56.0,3601,5.78,5.81,3.54
7924,1.01,4,1,2,62.2,56.0,4316,6.35,6.42,3.97
47482,0.65,4,5,2,61.8,55.0,1862,5.57,5.6,3.45
6248,0.9,4,3,2,61.6,58.0,4008,6.16,6.21,3.81
51177,0.73,3,4,2,62.4,55.0,2346,5.78,5.71,3.59
44313,0.36,4,4,2,62.7,57.0,520,4.53,4.56,2.85
9486,1.01,3,3,2,62.8,59.0,4605,6.43,6.34,4.01
8979,0.9,3,6,3,58.7,62.0,4505,6.32,6.29,3.7
51397,0.73,2,1,3,62.2,57.0,2369,5.75,5.76,3.58
30052,0.41,3,3,2,59.1,58.0,719,4.83,4.88,2.87
42766,0.54,4,1,5,61.7,54.0,1346,5.25,5.29,3.25
15165,1.31,3,2,3,59.6,58.0,6095,7.14,7.08,4.24
53081,0.7,1,2,5,60.5,62.0,2611,5.66,5.74,3.45
25537,2.14,4,3,1,62.9,56.0,14359,8.18,8.14,5.13
19301,1.01,3,3,5,61.2,58.0,8016,6.45,6.49,3.96
29892,0.3,4,6,3,61.8,55.0,710,4.3,4.34,2.67
47062,0.52,2,5,4,63.3,58.0,1822,5.07,5.11,3.22
7976,1.27,1,4,0,59.2,64.0,4324,7.06,6.99,4.16
17625,1.39,1,4,1,63.8,55.0,7096,7.08,7.05,4.51
12546,1.23,3,1,1,62.5,60.0,5269,6.82,6.75,4.24
9775,1.12,3,6,1,59.5,59.0,4663,6.8,6.75,4.03
34648,0.31,4,5,3,61.8,54.0,872,4.37,4.34,2.69
52565,0.7,3,1,6,61.2,58.0,2536,5.72,5.65,3.48
34166,0.33,4,3,4,61.4,54.0,854,4.48,4.44,2.74
7700,1.01,0,4,2,67.2,60.0,4276,6.06,6.0,4.05
41465,0.41,4,3,6,62.0,56.0,1230,4.8,4.78,2.97
30697,0.42,3,3,2,61.7,58.0,737,4.76,4.8,2.95
48175,0.57,3,6,3,61.7,60.0,1944,5.28,5.32,3.27
32130,0.41,2,3,1,63.4,58.0,784,4.73,4.7,2.99
7875,0.9,2,2,4,62.1,59.0,4309,6.09,6.14,3.8
45945,0.56,2,2,5,59.8,57.0,1723,5.39,5.48,3.25
35936,0.38,4,5,4,61.4,56.0,920,4.66,4.69,2.87
1009,0.79,4,3,2,62.3,57.0,2898,5.9,5.85,3.66
17091,1.04,3,6,3,62.0,60.0,6814,6.49,6.45,4.01
22203,1.35,4,3,4,62.2,57.0,10244,7.09,7.05,4.4
13257,1.06,2,2,3,62.4,56.0,5480,6.49,6.56,4.07
33100,0.29,4,5,7,61.9,57.0,815,4.25,4.29,2.64
30364,0.36,3,1,4,60.9,61.0,729,4.61,4.58,2.8
37082,0.41,2,4,2,63.2,59.0,969,4.72,4.68,2.97
12126,1.02,3,3,2,61.7,58.0,5169,6.47,6.37,3.96
31672,0.26,2,5,5,63.1,59.0,769,4.08,4.04,2.56
17171,1.25,3,3,2,60.7,58.0,6856,6.97,6.9,4.21
32707,0.31,4,4,3,61.5,56.0,802,4.37,4.34,2.68
40614,0.25,1,5,6,61.4,62.0,498,4.03,4.05,2.48
23319,1.7,4,1,3,61.7,56.0,11360,7.72,7.64,4.74
48829,0.71,1,3,3,63.5,59.0,2029,5.63,5.67,3.59
25831,2.07,4,1,2,61.2,57.0,14857,8.12,8.23,5.0
38605,0.46,4,2,2,61.2,56.0,1039,4.99,5.04,3.07
24538,1.62,4,4,2,62.7,56.0,12828,7.5,7.44,4.68
41905,0.51,2,3,2,63.1,56.0,1261,5.08,5.16,3.23
52365,0.73,2,4,3,58.9,60.0,2503,5.9,5.81,3.45
15976,1.27,4,1,4,62.8,57.0,6396,6.86,6.89,4.32
24259,2.4,4,0,2,62.0,57.0,12468,8.53,8.47,5.27
20772,1.5,2,6,1,58.7,57.0,9009,7.42,7.48,4.37
19180,1.74,3,2,2,62.1,59.0,7932,7.69,7.63,4.76
31662,0.38,4,3,3,62.1,54.5,768,4.64,4.69,2.9
35244,0.4,2,4,4,63.1,56.0,895,4.68,4.7,2.96
6167,1.01,4,1,4,62.8,57.0,3991,6.42,6.38,4.02
22352,0.31,4,2,3,62.2,55.0,628,4.39,4.36,2.72
47381,0.54,4,3,4,62.0,56.0,1847,5.24,5.21,3.24
14681,1.27,1,1,3,63.3,63.0,5923,6.82,6.87,4.33
17046,0.28,4,5,5,60.7,57.0,612,4.22,4.25,2.57
9263,1.01,2,5,1,63.2,59.0,4561,6.38,6.34,4.02
34098,0.36,3,6,3,61.0,59.0,852,4.57,4.61,2.8
46970,0.32,4,1,4,61.4,55.3,529,4.39,4.42,2.7
29692,0.31,3,3,5,61.8,58.0,707,4.32,4.36,2.68
14104,1.21,3,4,2,61.1,61.0,5720,6.78,6.74,4.13
49618,0.72,4,3,1,62.1,59.0,2139,5.71,5.76,3.56
20912,1.52,4,1,2,61.9,56.0,9124,7.37,7.42,4.58
52782,0.83,4,2,1,62.3,54.0,2565,6.04,6.07,3.77
14194,1.35,3,5,1,61.5,58.0,5758,7.11,7.06,4.36
39274,0.25,1,4,6,59.1,60.0,490,4.1,4.12,2.43
43263,0.3,3,0,4,62.6,60.0,506,4.28,4.22,2.66
31493,0.34,3,3,3,61.8,58.0,765,4.5,4.47,2.77
10608,1.39,3,1,1,61.9,59.0,4826,7.15,7.11,4.41
3700,0.9,1,5,2,63.8,56.0,3449,6.17,6.09,3.91
24897,1.51,4,4,3,61.7,57.0,13325,7.37,7.31,4.53
28170,0.28,4,4,4,62.0,53.0,665,4.23,4.26,2.63
27408,2.35,3,2,2,62.6,60.0,17999,8.42,8.38,5.26
19102,1.2,4,2,4,62.1,57.0,7869,6.77,6.82,4.22
46731,0.51,4,5,3,61.2,57.0,1795,5.13,5.16,3.15
19678,1.41,2,2,2,62.6,59.0,8283,7.08,7.14,4.45
39973,0.51,1,3,2,63.1,64.0,1107,5.08,5.03,3.19
42389,0.6,1,4,1,62.0,62.0,1306,5.33,5.4,3.32
48063,0.55,4,6,3,61.8,54.0,1928,5.26,5.29,3.26
51678,0.72,3,2,2,62.5,57.0,2398,5.73,5.67,3.56
41019,0.55,3,3,1,60.3,58.0,1186,5.35,5.33,3.22
9857,0.9,2,4,3,61.7,56.0,4678,6.18,6.21,3.82
2268,0.58,4,6,6,61.6,60.0,3154,5.34,5.35,3.29
2133,0.9,2,3,1,64.2,56.0,3123,6.04,6.11,3.9
53107,0.57,4,5,5,61.5,55.9,2615,5.31,5.35,3.28
2241,0.73,1,5,4,63.7,59.0,3146,5.67,5.69,3.62
